timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686480435726,477,add,200,,Thread Group 1-3,text,true,,133,194,10,10,http://3.141.4.157:8080/fablix/search?title=Revenge%20of%20the%20Sith&pagesize=50&sort=ranking&order=DESC,477,0,65
1686480435802,427,add,200,,Thread Group 1-7,text,true,,12262,180,10,10,http://3.141.4.157:8080/fablix/search?title=Star%20Wars&pagesize=50&sort=ranking&order=DESC,424,0,64
1686480435753,478,add,200,,Thread Group 1-2,text,true,,133,184,10,10,http://3.141.4.157:8080/fablix/search?title=Oceans%20Twelve&pagesize=50&sort=ranking&order=DESC,478,0,65
1686480435749,484,add,200,,Thread Group 1-10,text,true,,3397,184,10,10,http://3.141.4.157:8080/fablix/search?title=Oceans%20Eleven&pagesize=50&sort=ranking&order=DESC,484,0,66
1686480435695,544,add,200,,Thread Group 1-1,text,true,,133,210,10,10,http://3.141.4.157:8080/fablix/search?title=Charlie%20and%20the%20Chocolate%20Factory&pagesize=50&sort=ranking&order=DESC,544,0,65
1686480435809,438,add,200,,Thread Group 1-5,text,true,,133,198,10,10,http://3.141.4.157:8080/fablix/search?title=The%20Lord%20of%20the%20Rings&pagesize=50&sort=ranking&order=DESC,438,0,86
1686480436132,187,add,200,,Thread Group 1-8,text,true,,133,184,10,10,http://3.141.4.157:8080/fablix/search?title=Love%20Actually&pagesize=50&sort=ranking&order=DESC,187,0,66
1686480436190,391,add,200,,Thread Group 1-4,text,true,,133,184,10,10,http://3.141.4.157:8080/fablix/search?title=Batman%20Begins&pagesize=50&sort=ranking&order=DESC,391,0,64
1686480436231,448,add,200,,Thread Group 1-2,text,true,,133,179,10,10,http://3.141.4.157:8080/fablix/search?title=Season%203&pagesize=50&sort=ranking&order=DESC,448,0,74
1686480436202,486,add,200,,Thread Group 1-9,text,true,,133,186,10,10,http://3.141.4.157:8080/fablix/search?title=Hide%20and%20Seek&pagesize=50&sort=ranking&order=DESC,486,0,71
