timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1686522436880,333,add,200,,Thread Group 1-6,text,true,,165,231,10,10,http://3.141.4.157/fablix/search?title=Eternal%20Sunshine%20of%20the%20Spotless%20Mind&pagesize=50&sort=ranking&order=DESC,333,0,65
1686522437008,216,add,200,,Thread Group 1-5,text,true,,809,199,10,10,http://3.141.4.157/fablix/search?title=Rush%20Hour%202&pagesize=50&sort=ranking&order=DESC,216,0,63
1686522436858,375,add,200,,Thread Group 1-8,text,true,,30724,194,10,10,http://3.141.4.157/fablix/search?title=The%20Mask&pagesize=50&sort=ranking&order=DESC,305,0,63
1686522437102,212,add,200,,Thread Group 1-9,text,true,,2808,206,10,10,http://3.141.4.157/fablix/search?title=A%20Clockwork%20Orange&pagesize=50&sort=ranking&order=DESC,212,0,64
1686522437150,304,add,200,,Thread Group 1-2,text,true,,6996,200,10,10,http://3.141.4.157/fablix/search?title=Spider%20Man%202&pagesize=50&sort=ranking&order=DESC,304,0,64
1686522437150,312,add,200,,Thread Group 1-1,text,true,,331,199,10,10,http://3.141.4.157/fablix/search?title=Almost%20Famous&pagesize=50&sort=ranking&order=DESC,312,0,64
1686522437159,310,add,200,,Thread Group 1-3,text,true,,335,204,10,10,http://3.141.4.157/fablix/search?title=Any%20Given%20Sunday&pagesize=50&sort=ranking&order=DESC,310,0,65
1686522437213,305,add,200,,Thread Group 1-6,text,true,,343,203,10,10,http://3.141.4.157/fablix/search?title=In%20Good%20Company&pagesize=50&sort=ranking&order=DESC,305,0,72
1686522437233,302,add,200,,Thread Group 1-8,text,true,,5922,213,10,10,http://3.141.4.157/fablix/search?title=3000%20Miles%20to%20Graceland&pagesize=50&sort=ranking&order=DESC,302,0,68
1686522437314,238,add,200,,Thread Group 1-9,text,true,,2214,215,10,10,http://3.141.4.157/fablix/search?title=The%20World%20is%20Not%20Enough&pagesize=50&sort=ranking&order=DESC,238,0,64
1686522436804,835,add,200,,Thread Group 1-7,text,true,,5611,190,10,10,http://3.141.4.157/fablix/search?title=Alien3&pagesize=50&sort=ranking&order=DESC,835,0,67
1686522436914,747,add,200,,Thread Group 1-10,text,true,,165,202,10,10,http://3.141.4.157/fablix/search?title=50%20First%20Dates&pagesize=50&sort=ranking&order=DESC,746,0,65
1686522436816,855,add,200,,Thread Group 1-4,text,true,,336,207,10,10,http://3.141.4.157/fablix/search?title=Million%20Dollar%20Baby&pagesize=50&sort=ranking&order=DESC,855,0,69
1686522437454,250,add,200,,Thread Group 1-2,text,true,,2132,197,10,10,http://3.141.4.157/fablix/search?title=Being%20Human&pagesize=50&sort=ranking&order=DESC,250,0,64
1686522437469,253,add,200,,Thread Group 1-3,text,true,,1165,200,10,10,http://3.141.4.157/fablix/search?title=Men%20In%20Black&pagesize=50&sort=ranking&order=DESC,253,0,67
1686522437462,262,add,200,,Thread Group 1-1,text,true,,1508,209,10,10,http://3.141.4.157/fablix/search?title=Ride%20With%20the%20Devil&pagesize=50&sort=ranking&order=DESC,262,0,67
1686522437640,261,add,200,,Thread Group 1-7,text,true,,3020,195,10,10,http://3.141.4.157/fablix/search?title=Thunderball&pagesize=50&sort=ranking&order=DESC,261,0,64
1686522437671,266,add,200,,Thread Group 1-4,text,true,,6047,191,10,10,http://3.141.4.157/fablix/search?title=Hellboy&pagesize=50&sort=ranking&order=DESC,265,0,64
1686522437661,328,add,200,,Thread Group 1-10,text,true,,336,207,10,10,http://3.141.4.157/fablix/search?title=Million%20Dollar%20Baby&pagesize=50&sort=ranking&order=DESC,328,0,63
1686522437723,293,add,200,,Thread Group 1-3,text,true,,1654,195,10,10,http://3.141.4.157/fablix/search?title=Episode%20I&pagesize=50&sort=ranking&order=DESC,293,0,65
1686522437704,313,add,200,,Thread Group 1-2,text,true,,1794,193,10,10,http://3.141.4.157/fablix/search?title=GoldenEye&pagesize=50&sort=ranking&order=DESC,313,0,68
1686522437902,347,add,200,,Thread Group 1-7,text,true,,165,210,10,10,http://3.141.4.157/fablix/search?title=24%20Hour%20Party%20People&pagesize=50&sort=ranking&order=DESC,347,0,68
1686522437225,1047,add,200,,Thread Group 1-5,text,true,,3806,199,10,10,http://3.141.4.157/fablix/search?title=Indiana%20Jones&pagesize=50&sort=ranking&order=DESC,1046,0,67
1686522437937,465,add,200,,Thread Group 1-4,text,true,,2480,206,10,10,http://3.141.4.157/fablix/search?title=Courage%20Under%20Fire&pagesize=50&sort=ranking&order=DESC,465,0,65
1686522437989,479,add,200,,Thread Group 1-10,text,true,,11484,195,10,10,http://3.141.4.157/fablix/search?title=The%20Mummy&pagesize=50&sort=ranking&order=DESC,479,0,67
1686522438017,465,add,200,,Thread Group 1-3,text,true,,3452,199,10,10,http://3.141.4.157/fablix/search?title=Oceans%20Eleven&pagesize=50&sort=ranking&order=DESC,465,0,64
1686522437552,933,add,200,,Thread Group 1-9,text,true,,165,199,10,10,http://3.141.4.157/fablix/search?title=Oceans%20Twelve&pagesize=50&sort=ranking&order=DESC,932,0,67
1686522438017,471,add,200,,Thread Group 1-2,text,true,,5605,203,10,10,http://3.141.4.157/fablix/search?title=National%20Treasure&pagesize=50&sort=ranking&order=DESC,471,0,67
1686522438272,270,add,200,,Thread Group 1-5,text,true,,165,202,10,10,http://3.141.4.157/fablix/search?title=The%20Two%20Towers&pagesize=50&sort=ranking&order=DESC,270,0,64
1686522437518,1084,add,200,,Thread Group 1-6,text,true,,349,225,10,10,http://3.141.4.157/fablix/search?title=Monty%20Python%20and%20the%20Holy%20Grail&pagesize=50&sort=ranking&order=DESC,1084,0,66
1686522438403,303,add,200,,Thread Group 1-4,text,true,,855,200,10,10,http://3.141.4.157/fablix/search?title=Bone%20Collector&pagesize=50&sort=ranking&order=DESC,303,0,65
1686522437725,1063,add,200,,Thread Group 1-1,text,true,,3152,202,10,10,http://3.141.4.157/fablix/search?title=Independence%20Day&pagesize=50&sort=ranking&order=DESC,1063,0,70
1686522437535,1275,add,200,,Thread Group 1-8,text,true,,80296,189,10,10,http://3.141.4.157/fablix/search?title=Alien&pagesize=50&sort=ranking&order=DESC,1143,0,65
1686522438483,394,add,200,,Thread Group 1-3,text,true,,9383,196,10,10,http://3.141.4.157/fablix/search?title=The%20Hunted&pagesize=50&sort=ranking&order=DESC,388,0,65
1686522438485,404,add,200,,Thread Group 1-9,text,true,,5984,212,10,10,http://3.141.4.157/fablix/search?title=Assault%20on%20Precinct%2013&pagesize=50&sort=ranking&order=DESC,404,0,65
1686522438602,331,add,200,,Thread Group 1-6,text,true,,165,213,10,10,http://3.141.4.157/fablix/search?title=The%20Lord%20of%20the%20Rings&pagesize=50&sort=ranking&order=DESC,331,0,63
1686522438810,487,add,200,,Thread Group 1-8,text,true,,343,203,10,10,http://3.141.4.157/fablix/search?title=In%20Good%20Company&pagesize=50&sort=ranking&order=DESC,487,0,67
1686522438788,513,add,200,,Thread Group 1-1,text,true,,165,225,10,10,http://3.141.4.157/fablix/search?title=Charlie%20and%20the%20Chocolate%20Factory&pagesize=50&sort=ranking&order=DESC,513,0,69
1686522438249,1098,add,200,,Thread Group 1-7,text,true,,2356,207,10,10,http://3.141.4.157/fablix/search?title=Lord%20of%20the%20Rings&pagesize=50&sort=ranking&order=DESC,1098,0,65
1686522438878,483,add,200,,Thread Group 1-3,text,true,,1810,202,10,10,http://3.141.4.157/fablix/search?title=Shall%20We%20Dance&pagesize=50&sort=ranking&order=DESC,483,0,67
1686522438933,430,add,200,,Thread Group 1-6,text,true,,3204,211,10,10,http://3.141.4.157/fablix/search?title=From%20Russia%20with%20Love&pagesize=50&sort=ranking&order=DESC,429,0,68
1686522438889,517,add,200,,Thread Group 1-9,text,true,,26662,189,10,10,http://3.141.4.157/fablix/search?title=Dogma&pagesize=50&sort=ranking&order=DESC,453,0,64
1686522438469,999,add,200,,Thread Group 1-10,text,true,,165,216,10,10,http://3.141.4.157/fablix/search?title=The%20Fast%20and%20the%20Furious&pagesize=50&sort=ranking&order=DESC,999,0,68
1686522438543,1104,add,200,,Thread Group 1-5,text,true,,5388,198,10,10,http://3.141.4.157/fablix/search?title=Mystic%20River&pagesize=50&sort=ranking&order=DESC,1104,0,67
1686522438706,983,add,200,,Thread Group 1-4,text,true,,165,219,10,10,http://3.141.4.157/fablix/search?title=The%20Far%20Side%20of%20the%20World&pagesize=50&sort=ranking&order=DESC,983,0,64
